QUERYID	BIN_ID	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	in_curated_db	in_HRGM	novel
opera_contig_1039_1-9472.1	TLL55_bin.33	5780	opera_contig_1039	9471	7	Polyketide	deepbgc	0.66209	Isolate	Bacteroides_xylanisolvens	FALSE	FALSE	TRUE
opera_contig_1039_1835-5295.1	TLL106_bin.42	5781	opera_contig_1039	3460	3	Polyketide	deepbgc	0.60606	MAG	Ruminiclostridium_C_sp000435295	FALSE	FALSE	TRUE
opera_contig_103905_91487-96662.1	TLL77_bin.65	1783	opera_contig_103905	5175	5	RiPP	deepbgc	0.62989	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103908_79940-97658.1	TLL77_bin.65	9070	opera_contig_103908	17718	14	Saccharide	deepbgc	0.77023	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_10391_1-8197.1	TLL44_bin.106	3509	opera_contig_10391	8196	9	RiPP	deepbgc	0.74062	Isolate	ER4_sp000765235	FALSE	FALSE	TRUE
opera_contig_103917_26224-29000.1	TLL77_bin.65	9294	opera_contig_103917	2776	3	Saccharide	deepbgc	0.6847	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103917_5310-21787.1	TLL77_bin.65	9295	opera_contig_103917	16477	9	Saccharide	deepbgc	0.67706	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103918_25521-28396.1	TLL77_bin.65	8457	opera_contig_103918	2875	2	Saccharide	deepbgc	0.56335	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103924_58634-62795.1	TLL77_bin.65	3027	opera_contig_103924	4161	3	RiPP	deepbgc	0.6183	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103927_63452-70192.1	TLL77_bin.65	14629	opera_contig_103927	6740	6	Other	deepbgc	0.84252	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103932_35725-45886.1	TLL77_bin.65	14462	opera_contig_103932	10161	7	Terpene	deepbgc	0.62691	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103949_114-13444.1	TLL77_bin.65	8458	opera_contig_103949	13330	11	Saccharide	deepbgc	0.76488	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_103982_12375-21180.1	TLL77_bin.68	613	opera_contig_103982	8805	7	RiPP	deepbgc	0.62527	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_103986_96-16679.1	TLL77_bin.68	614	opera_contig_103986	16583	11	RiPP	deepbgc	0.93863	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104_0-31910.1	TLL81_bin.94	8489	opera_contig_104	31910	30	Saccharide	deepbgc	0.91718	MAG	Eggerthellaceae_SGB_14816	FALSE	FALSE	TRUE
opera_contig_104_1-35990.1	TLL55_bin.46	635	opera_contig_104	35989	47	RiPP	deepbgc	0.75743	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_104_15620-46948.1	TLL04_bin.85	8490	opera_contig_104	31328	33	Saccharide	deepbgc	0.88532	Isolate	Prevotella_copri	FALSE	FALSE	TRUE
opera_contig_104_2-2719.1	TLL21_bin.7	636	opera_contig_104	2717	6	RiPP	deepbgc	0.72596	Isolate	Clostridium_M_bolteae	FALSE	FALSE	TRUE
opera_contig_104_2-39031.1	TLL96_bin.38	8491	opera_contig_104	39029	40	Saccharide	deepbgc	0.94409	MAG	Clostridium_SGB_6179	FALSE	FALSE	TRUE
opera_contig_104_28753-43662.1	TLL97_bin.128	12465	opera_contig_104	14909	12	Saccharide	deepbgc	0.89706	MAG	Ruminococcaceae_SGB_15291	FALSE	FALSE	TRUE
opera_contig_104_48467-52939.1	TLL103_bin.25	637	opera_contig_104	4472	7	RiPP	deepbgc	0.663	Isolate	Streptococcus_salivarius	FALSE	TRUE	FALSE
opera_contig_1040_180-9240.1	TLL85_bin.13	616	opera_contig_1040	9060	9	RiPP	deepbgc	0.68945	MAG	Clostridiales_unclassified_SGB_4762	FALSE	FALSE	TRUE
opera_contig_1040_534-6366.1	TLL86_bin.39	5782	opera_contig_1040	5832	7	Polyketide	deepbgc	0.79229	MAG	CAG-177_sp003514385	FALSE	FALSE	TRUE
opera_contig_1040_537-8619.1	TLL106_bin.34	14464	opera_contig_1040	8082	11	Other	deepbgc	0.70164	Isolate	Roseburia_inulinivorans	FALSE	FALSE	TRUE
opera_contig_104025_5301-7356.1	TLL77_bin.68	8460	opera_contig_104025	2055	2	Saccharide	deepbgc	0.65213	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104094_2028-4824.1	TLL77_bin.68	14463	opera_contig_104094	2796	3	Other	deepbgc	0.59129	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_1041_501-20323.1	TLL28_bin.29	5788	opera_contig_1041	19822	19	Polyketide	deepbgc	0.78571	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_1041_8817-11458.1	TLL100_bin.64	14465	opera_contig_1041	2641	4	Other	deepbgc	0.75053	Novel	NS_543	FALSE	FALSE	TRUE
opera_contig_104100_11-2692.1	TLL77_bin.68	5476	opera_contig_104100	2681	3	NRP	deepbgc	0.5264	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104122_1-3683.1	TLL77_bin.68	5783	opera_contig_104122	3682	5	Polyketide	deepbgc	0.70301	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104136_691-4182.1	TLL77_bin.68	5784	opera_contig_104136	3491	5	Polyketide	deepbgc	0.88815	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104147_0-3582.1	TLL77_bin.68	5785	opera_contig_104147	3582	4	Polyketide	deepbgc	0.67844	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104165_2-3581.1	TLL77_bin.68	5786	opera_contig_104165	3579	4	Polyketide	deepbgc	0.66797	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104172_72-3263.1	TLL77_bin.68	5787	opera_contig_104172	3191	4	Polyketide	deepbgc	0.5655	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104181_0-2747.1	TLL77_bin.68	617	opera_contig_104181	2747	4	RiPP	deepbgc	0.56174	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_1042_0-17499.1	TLL97_bin.81	618	opera_contig_1042	17499	18	RiPP	deepbgc	0.62174	Isolate	Streptococcus_parasanguinis_B	FALSE	FALSE	TRUE
opera_contig_1042_2-8701.1	TLL36_bin.19	15980	opera_contig_1042	8699	7	NRP-Polyketide	deepbgc	0.65617	Isolate	Parabacteroides_merdae	FALSE	FALSE	TRUE
opera_contig_1043_0-9689.1	TLL66_bin.53	8461	opera_contig_1043	9689	17	Saccharide	deepbgc	0.98635	Isolate	TF01-11_sp001414325	FALSE	FALSE	TRUE
opera_contig_1044_1-12975.1	TLL88_bin.47	12828	opera_contig_1044	12974	14	Saccharide	deepbgc	0.9888	MAG	Eubacterium_G_sp000434315	FALSE	FALSE	TRUE
opera_contig_1044_1-14726.1	TLL28_bin.59	8466	opera_contig_1044	14725	22	Saccharide	deepbgc	0.72923	MAG	CAG-177_sp003514385	FALSE	FALSE	TRUE
opera_contig_104402_14512-23352.1	TLL77_bin.13	6255	opera_contig_104402	8840	9	Polyketide	deepbgc	0.66794	Isolate	Flavonifractor_sp000508885	FALSE	FALSE	TRUE
opera_contig_104423_101-5209.1	TLL33_bin.29	14466	opera_contig_104423	5108	6	Other	deepbgc	0.85556	MAG	Acutalibacter_sp000432995	FALSE	FALSE	TRUE
opera_contig_104428_2-22269.1	TLL33_bin.29	8462	opera_contig_104428	22267	28	Saccharide	deepbgc	0.8966	MAG	Acutalibacter_sp000432995	FALSE	FALSE	TRUE
opera_contig_10445_2-3637.1	TLL102_bin.132	5789	opera_contig_10445	3635	4	Polyketide	deepbgc	0.73737	Novel	NS_449	FALSE	FALSE	TRUE
opera_contig_104460_2-7432.1	TLL77_bin.51	8463	opera_contig_104460	7430	8	Saccharide	deepbgc	0.80271	MAG	CAG-81_sp000435795	FALSE	FALSE	TRUE
opera_contig_104460_9683-22388.1	TLL77_bin.51	8464	opera_contig_104460	12705	11	Saccharide	deepbgc	0.68438	MAG	CAG-81_sp000435795	FALSE	FALSE	TRUE
opera_contig_104472_264-10262.1	TLL33_bin.29	5790	opera_contig_104472	9998	13	Polyketide	deepbgc	0.67806	MAG	Acutalibacter_sp000432995	FALSE	FALSE	TRUE
opera_contig_104486_50-15655.1	TLL77_bin.51	13798	opera_contig_104486	15605	12	Saccharide	deepbgc	0.89231	MAG	CAG-81_sp000435795	FALSE	FALSE	TRUE
opera_contig_104488_2708-8896.1	TLL33_bin.29	8465	opera_contig_104488	6188	8	Saccharide	deepbgc	0.69988	MAG	Acutalibacter_sp000432995	FALSE	FALSE	TRUE
opera_contig_104490_13616-19833.1	TLL77_bin.51	5835	opera_contig_104490	6217	10	Polyketide	deepbgc	0.70055	MAG	CAG-81_sp000435795	FALSE	TRUE	FALSE
opera_contig_1045_1-2905.1	TLL33_bin.53	5794	opera_contig_1045	2904	3	Polyketide	deepbgc	0.53908	Isolate	Escherichia_flexneri	FALSE	FALSE	TRUE
opera_contig_104507_952-5116.1	TLL33_bin.29	619	opera_contig_104507	4164	7	RiPP	deepbgc	0.85112	MAG	Acutalibacter_sp000432995	FALSE	FALSE	TRUE
opera_contig_104517_1-4074.1	TLL33_bin.29	5791	opera_contig_104517	4073	4	Polyketide	deepbgc	0.7938	MAG	Acutalibacter_sp000432995	FALSE	FALSE	TRUE
opera_contig_104519_2-4688.1	TLL33_bin.29	5792	opera_contig_104519	4686	8	Polyketide	deepbgc	0.72176	MAG	Acutalibacter_sp000432995	FALSE	FALSE	TRUE
opera_contig_10452_0-4457.1	TLL45_bin.203	5793	opera_contig_10452	4457	7	Polyketide	deepbgc	0.79323	MAG	CAG-110_sp003525905	FALSE	FALSE	TRUE
opera_contig_104573_114225-136474.1	TLL77_bin.6	8467	opera_contig_104573	22249	17	Saccharide	deepbgc	0.79076	MAG	Lachnospira_sp000437735	FALSE	FALSE	TRUE
opera_contig_104573_293354-304874.1	TLL77_bin.6	620	opera_contig_104573	11520	11	RiPP	deepbgc	0.75553	MAG	Lachnospira_sp000437735	FALSE	FALSE	TRUE
opera_contig_104578_402-35191.1	TLL77_bin.6	10554	opera_contig_104578	34789	38	Saccharide	deepbgc	0.91737	MAG	Lachnospira_sp000437735	FALSE	FALSE	TRUE
opera_contig_104580_452-49693.1	TLL77_bin.6	12880	opera_contig_104580	49241	36	Saccharide	deepbgc	0.96015	MAG	Lachnospira_sp000437735	FALSE	FALSE	TRUE
opera_contig_1046_15-10265.1	TLL17_bin.40	623	opera_contig_1046	10250	10	RiPP	deepbgc	0.67464	Isolate	Eubacterium_E_hallii	FALSE	FALSE	TRUE
opera_contig_104628_1264185-1282358.1	TLL33_bin.34	8468	opera_contig_104628	18173	14	Saccharide	deepbgc	0.69969	Isolate	Streptococcus_pasteurianus	FALSE	FALSE	TRUE
opera_contig_104628_1700633-1710721.1	TLL33_bin.34	8469	opera_contig_104628	10088	9	Saccharide	deepbgc	0.6529	Isolate	Streptococcus_pasteurianus	FALSE	FALSE	TRUE
opera_contig_104630_2-2615.1	TLL33_bin.7	621	opera_contig_104630	2613	3	RiPP	deepbgc	0.61282	MAG	CAG-1427_sp000435475	FALSE	FALSE	TRUE
opera_contig_104631_632279-666610.1	TLL33_bin.7	8470	opera_contig_104631	34331	33	Saccharide	deepbgc	0.88364	MAG	CAG-1427_sp000435475	FALSE	FALSE	TRUE
opera_contig_104633_37369-74815.1	TLL33_bin.82	8471	opera_contig_104633	37446	29	Saccharide	deepbgc	0.82051	Isolate	Faecalicatena_gnavus	FALSE	FALSE	TRUE
opera_contig_104634_287981-293049.1	TLL33_bin.82	1188	opera_contig_104634	5068	4	RiPP	deepbgc	0.5338	Isolate	Faecalicatena_gnavus	FALSE	FALSE	TRUE
opera_contig_104634_301276-310266.1	TLL33_bin.82	622	opera_contig_104634	8990	11	RiPP	deepbgc	0.7867	Isolate	Faecalicatena_gnavus	FALSE	FALSE	TRUE
opera_contig_104678_11728-40743.1	TLL33_bin.63	8472	opera_contig_104678	29015	25	Saccharide	deepbgc	0.92424	MAG	Clostridiales_unclassified_SGB_4762	FALSE	FALSE	TRUE
opera_contig_104690_228-3167.1	TLL77_bin.39	6760	opera_contig_104690	2939	3	Polyketide	deepbgc	0.63691	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104691_227-7066.1	TLL33_bin.63	5795	opera_contig_104691	6839	10	Polyketide	deepbgc	0.77698	MAG	Clostridiales_unclassified_SGB_4762	FALSE	FALSE	TRUE
opera_contig_104698_28-4745.1	TLL33_bin.63	14467	opera_contig_104698	4717	7	Other	deepbgc	0.5865	MAG	Clostridiales_unclassified_SGB_4762	FALSE	FALSE	TRUE
opera_contig_1047_2-12581.1	TLL53_bin.50	8487	opera_contig_1047	12579	20	Saccharide	deepbgc	0.97792	MAG	Bacteroides_coprocola_SGB_1891	FALSE	FALSE	TRUE
opera_contig_1047_2970-8016.1	TLL92_bin.19	7846	opera_contig_1047	5046	7	Polyketide	deepbgc	0.74486	MAG	Sutterella_SGB_9272	FALSE	FALSE	TRUE
opera_contig_104700_42033-58500.1	TLL33_bin.63	8473	opera_contig_104700	16467	18	Saccharide	deepbgc	0.7878	MAG	Clostridiales_unclassified_SGB_4762	FALSE	FALSE	TRUE
opera_contig_104715_0-20487.1	TLL77_bin.39	8474	opera_contig_104715	20487	17	Saccharide	deepbgc	0.96845	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104722_248320-251695.1	TLL33_bin.79	1788	opera_contig_104722	3375	4	RiPP	deepbgc	0.5582	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_104723_4451-17566.1	TLL77_bin.39	8475	opera_contig_104723	13115	11	Saccharide	deepbgc	0.71723	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104724_72586-82271.1	TLL33_bin.79	8476	opera_contig_104724	9685	9	Saccharide	deepbgc	0.58108	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_104724_86701-90122.1	TLL33_bin.79	8477	opera_contig_104724	3421	3	Saccharide	deepbgc	0.66903	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_104724_91293-94531.1	TLL33_bin.79	624	opera_contig_104724	3238	3	RiPP	deepbgc	0.67408	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_104732_46437-56659.1	TLL33_bin.47	14468	opera_contig_104732	10222	9	Other	deepbgc	0.70871	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104737_10066-13142.1	TLL77_bin.39	625	opera_contig_104737	3076	5	RiPP	deepbgc	0.64186	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104737_61242-112519.1	TLL33_bin.47	8478	opera_contig_104737	51277	57	Saccharide	deepbgc	0.9485	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104751_20408-27426.1	TLL33_bin.47	8479	opera_contig_104751	7018	7	Saccharide	deepbgc	0.56615	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104751_34594-46646.1	TLL33_bin.47	8480	opera_contig_104751	12052	19	Saccharide	deepbgc	0.865	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104754_38441-59595.1	TLL33_bin.47	8481	opera_contig_104754	21154	23	Saccharide	deepbgc	0.94542	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104757_15524-20011.1	TLL33_bin.47	626	opera_contig_104757	4487	5	RiPP	deepbgc	0.60746	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104758_35728-55613.1	TLL33_bin.47	8482	opera_contig_104758	19885	23	Saccharide	deepbgc	0.9706	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104758_5259-8981.1	TLL77_bin.39	627	opera_contig_104758	3722	3	RiPP	deepbgc	0.57907	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_10476_0-10172.1	TLL30_bin.184	629	opera_contig_10476	10172	4	RiPP	deepbgc	0.62803	Novel	NS_553	FALSE	FALSE	TRUE
opera_contig_104760_45732-47812.1	TLL33_bin.47	8483	opera_contig_104760	2080	2	Saccharide	deepbgc	0.57547	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104764_0-38736.1	TLL33_bin.47	10313	opera_contig_104764	38736	26	Saccharide	deepbgc	0.79203	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104766_2-43508.1	TLL33_bin.47	5796	opera_contig_104766	43506	29	Polyketide	deepbgc	0.67283	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104767_1-5644.1	TLL77_bin.39	628	opera_contig_104767	5643	5	RiPP	deepbgc	0.68773	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104769_1-10820.1	TLL33_bin.47	8484	opera_contig_104769	10819	14	Saccharide	deepbgc	0.91531	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104778_1057-7611.1	TLL33_bin.47	630	opera_contig_104778	6554	10	RiPP	deepbgc	0.61545	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104788_143-6384.1	TLL77_bin.39	8485	opera_contig_104788	6241	6	Saccharide	deepbgc	0.94557	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104792_2-18194.1	TLL33_bin.47	8486	opera_contig_104792	18192	25	Saccharide	deepbgc	0.95783	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_104799_9960-12498.1	TLL33_bin.47	14469	opera_contig_104799	2538	4	Other	deepbgc	0.54405	Isolate	Bacteroides_thetaiotaomicron	FALSE	FALSE	TRUE
opera_contig_1048_1-3997.1	TLL75_bin.59	633	opera_contig_1048	3996	10	RiPP	deepbgc	0.58493	MAG	Acetatifactor_sp900066565	FALSE	FALSE	TRUE
opera_contig_104816_271-2937.1	TLL77_bin.39	631	opera_contig_104816	2666	4	RiPP	deepbgc	0.69928	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104819_1-3338.1	TLL77_bin.39	632	opera_contig_104819	3337	6	RiPP	deepbgc	0.62405	Isolate	Clostridium_M_sp001517625	FALSE	FALSE	TRUE
opera_contig_104843_43360-54778.1	TLL33_bin.49	16041	opera_contig_104843	11418	11	Polyketide	deepbgc	0.83386	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104893_0-16955.1	TLL33_bin.49	11342	opera_contig_104893	16955	13	Saccharide	deepbgc	0.77418	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_1049_1432-7628.1	TLL05_bin.152	14471	opera_contig_1049	6196	6	Terpene	deepbgc	0.53941	MAG	Eggerthellaceae_SGB_14816	FALSE	FALSE	TRUE
opera_contig_1049_67-16607.1	TLL18_bin.161	8488	opera_contig_1049	16540	12	Saccharide	deepbgc	0.84095	Isolate	Lachnospira_sp003537285	FALSE	FALSE	TRUE
opera_contig_104904_4136-9155.1	TLL33_bin.49	3739	opera_contig_104904	5019	7	RiPP	deepbgc	0.5936	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_104941_7762-10009.1	TLL33_bin.12	6255	opera_contig_104941	2247	2	Polyketide	deepbgc	0.52262	Isolate	Flavonifractor_sp000508885	FALSE	FALSE	TRUE
opera_contig_104945_79716-86936.1	TLL33_bin.12	14470	opera_contig_104945	7220	9	Other	deepbgc	0.61291	Isolate	Flavonifractor_sp000508885	FALSE	FALSE	TRUE
opera_contig_104987_2-6253.1	TLL33_bin.12	634	opera_contig_104987	6251	5	RiPP	deepbgc	0.59975	Isolate	Flavonifractor_sp000508885	FALSE	FALSE	TRUE
opera_contig_105_1139-4229.1	TLL60_bin.45	8532	opera_contig_105	3090	3	Saccharide	deepbgc	0.59618	MAG	Prevotellaceae_SGB_1600	FALSE	FALSE	TRUE
opera_contig_105_1953-6048.1	TLL31_bin.110	5817	opera_contig_105	4095	3	Polyketide	deepbgc	0.6178	Isolate	Klebsiella_pneumoniae	FALSE	FALSE	TRUE
opera_contig_105_2-26286.1	TLL75_bin.42	12703	opera_contig_105	26284	25	Saccharide	deepbgc	0.93162	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_105_2-4799.1	TLL93_bin.34	8533	opera_contig_105	4797	6	Saccharide	deepbgc	0.68876	MAG	Selenomonadaceae_SGB_5902	FALSE	FALSE	TRUE
opera_contig_105_2001-32698.1	TLL94_bin.26	8534	opera_contig_105	30697	36	Saccharide	deepbgc	0.80458	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_105_3934-6464.1	TLL85_bin.8	8535	opera_contig_105	2530	2	Saccharide	deepbgc	0.56867	MAG	Ruminococcaceae_UMGS581	FALSE	FALSE	TRUE
opera_contig_105_53468-144205.1	TLL45_bin.81	8536	opera_contig_105	90737	98	Saccharide	deepbgc	0.84361	MAG	Prevotellaceae_SGB_2105	FALSE	FALSE	TRUE
opera_contig_1050_148-22167.1	TLL14_bin.43	8498	opera_contig_1050	22019	32	Saccharide	deepbgc	0.92701	Novel	NS_643	FALSE	FALSE	TRUE
opera_contig_1050_617-15643.1	TLL06_bin.61	8499	opera_contig_1050	15026	27	Saccharide	deepbgc	0.86325	MAG	Butyricimonas_synergistica_A	FALSE	FALSE	TRUE
opera_contig_105003_52289-81978.1	TLL33_bin.62	8492	opera_contig_105003	29689	31	Saccharide	deepbgc	0.88901	Isolate	Fusobacterium_A_mortiferum	FALSE	FALSE	TRUE
opera_contig_105003_84379-89248.1	TLL33_bin.62	5797	opera_contig_105003	4869	7	Polyketide	deepbgc	0.60645	Isolate	Fusobacterium_A_mortiferum	FALSE	FALSE	TRUE
opera_contig_105005_64009-69445.1	TLL33_bin.62	8373	opera_contig_105005	5436	7	Polyketide	deepbgc	0.68665	Isolate	Fusobacterium_A_mortiferum	FALSE	FALSE	TRUE
opera_contig_105009_8030-17522.1	TLL33_bin.62	14472	opera_contig_105009	9492	12	Other	deepbgc	0.75873	Isolate	Fusobacterium_A_mortiferum	FALSE	FALSE	TRUE
opera_contig_105015_23729-44164.1	TLL33_bin.62	8493	opera_contig_105015	20435	22	Saccharide	deepbgc	0.91912	Isolate	Fusobacterium_A_mortiferum	FALSE	FALSE	TRUE
opera_contig_105019_594694-608245.1	TLL77_bin.49	10084	opera_contig_105019	13551	11	Saccharide	deepbgc	0.80782	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_105021_524-9053.1	TLL77_bin.49	2447	opera_contig_105021	8529	8	RiPP	deepbgc	0.69093	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_105025_99966-133232.1	TLL77_bin.49	10902	opera_contig_105025	33266	26	Saccharide	deepbgc	0.86342	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_105028_139925-145437.1	TLL77_bin.49	4102	opera_contig_105028	5512	5	RiPP	deepbgc	0.55498	MAG	KLE1615_sp900066985	FALSE	FALSE	TRUE
opera_contig_105037_343129-377581.1	TLL77_bin.53	11115	opera_contig_105037	34452	29	Saccharide	deepbgc	0.94059	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_105040_218337-232863.1	TLL77_bin.53	8494	opera_contig_105040	14526	12	Saccharide	deepbgc	0.91097	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_105042_1-34602.1	TLL77_bin.53	11872	opera_contig_105042	34601	31	Saccharide	deepbgc	0.88362	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_105043_177091-179522.1	TLL77_bin.53	7429	opera_contig_105043	2431	3	Polyketide	deepbgc	0.57976	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_105043_182658-186045.1	TLL77_bin.53	8495	opera_contig_105043	3387	3	Saccharide	deepbgc	0.68747	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_105044_161890-176598.1	TLL77_bin.53	2599	opera_contig_105044	14708	11	RiPP	deepbgc	0.80253	Isolate	Fusicatenibacter_saccharivorans	FALSE	FALSE	TRUE
opera_contig_105060_24503-44610.1	TLL77_bin.41	8681	opera_contig_105060	20107	21	Saccharide	deepbgc	0.79861	Isolate	Agathobacter_faecis	FALSE	FALSE	TRUE
opera_contig_105066_129745-134845.1	TLL77_bin.41	638	opera_contig_105066	5100	6	RiPP	deepbgc	0.62416	Isolate	Agathobacter_faecis	FALSE	FALSE	TRUE
opera_contig_105080_1-8353.1	TLL33_bin.62	8496	opera_contig_105080	8352	14	Saccharide	deepbgc	0.96546	Isolate	Fusobacterium_A_mortiferum	FALSE	FALSE	TRUE
opera_contig_105089_11888-14766.1	TLL77_bin.13	639	opera_contig_105089	2878	3	RiPP	deepbgc	0.59182	Isolate	Flavonifractor_sp000508885	FALSE	FALSE	TRUE
opera_contig_105092_90-5211.1	TLL33_bin.62	8497	opera_contig_105092	5121	5	Saccharide	deepbgc	0.91715	Isolate	Fusobacterium_A_mortiferum	FALSE	FALSE	TRUE
opera_contig_105093_0-7845.1	TLL77_bin.13	5798	opera_contig_105093	7845	10	Polyketide	deepbgc	0.7125	Isolate	Flavonifractor_sp000508885	FALSE	FALSE	TRUE
opera_contig_1051_1-8439.1	TLL02_bin.23	5799	opera_contig_1051	8438	6	Polyketide	deepbgc	0.75059	Isolate	Klebsiella_pneumoniae	FALSE	FALSE	TRUE
opera_contig_1051_442-6229.1	TLL68_bin.56	640	opera_contig_1051	5787	5	RiPP	deepbgc	0.63816	MAG	Eggerthellaceae_SGB_14822	FALSE	FALSE	TRUE
opera_contig_1051_65-16019.1	TLL86_bin.7	641	opera_contig_1051	15954	23	RiPP	deepbgc	0.65434	MAG	Clostridium_SGB_6179	FALSE	FALSE	TRUE
opera_contig_105109_49-3901.1	TLL77_bin.13	6727	opera_contig_105109	3852	6	Polyketide	deepbgc	0.71832	Isolate	Flavonifractor_sp000508885	FALSE	TRUE	FALSE
opera_contig_105145_60701-63091.1	TLL77_bin.21	14675	opera_contig_105145	2390	3	Other	deepbgc	0.56282	Isolate	Agathobaculum_butyriciproducens	FALSE	FALSE	TRUE
opera_contig_105212_32944-51179.1	TLL77_bin.30	8500	opera_contig_105212	18235	21	Saccharide	deepbgc	0.94813	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_105242_21279-23773.1	TLL77_bin.30	5800	opera_contig_105242	2494	4	Polyketide	deepbgc	0.59711	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_105247_404-6931.1	TLL77_bin.30	1070	opera_contig_105247	6527	5	RiPP	deepbgc	0.57958	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
opera_contig_105247_8380-12740.1	TLL77_bin.30	2560	opera_contig_105247	4360	2	RiPP	deepbgc	0.61228	Isolate	Parabacteroides_distasonis	FALSE	FALSE	TRUE
