BIN_ID	rep_cluster	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	rep_cluster_fmt	in_HRGM	in_curated_db	novel
TLL02_bin.22	opera_contig_456_4866-21869.1	15684	opera_contig_456	17003	22	Other	deepbgc	0.78507	Isolate	Roseburia_inulinivorans	opera_contig_456_4866-21869	FALSE	FALSE	TRUE
TLL02_bin.22	opera_contig_153559_970-13809.1	1622	opera_contig_153559	12839	18	RiPP	deepbgc	0.64146	Isolate	Roseburia_inulinivorans	opera_contig_153559_970-13809	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_1204_3726-11814.1	1007	opera_contig_1204	8088	10	RiPP	deepbgc	0.59263	Isolate	Klebsiella_pneumoniae	opera_contig_1204_3726-11814	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151804_4975-7616.1	7040	opera_contig_151804	2641	2	Polyketide	deepbgc	0.54309	Isolate	Klebsiella_pneumoniae	opera_contig_151804_4975-7616	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_1051_1-8439.1	5799	opera_contig_1051	8438	6	Polyketide	deepbgc	0.75059	Isolate	Klebsiella_pneumoniae	opera_contig_1051_1-8439	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_3338_1027-3053.1	7595	opera_contig_3338	2026	2	Polyketide	deepbgc	0.63301	Isolate	Klebsiella_pneumoniae	opera_contig_3338_1027-3053	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151845_224-2418.1	6472	opera_contig_151845	2194	2	Polyketide	deepbgc	0.54673	Isolate	Klebsiella_pneumoniae	opera_contig_151845_224-2418	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151778_500-6221.1	6286	opera_contig_151778	5721	10	Polyketide	deepbgc	0.8373	Isolate	Klebsiella_pneumoniae	opera_contig_151778_500-6221	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_473_2-18762.1	4522	opera_contig_473	18760	20	RiPP	deepbgc	0.7862	Isolate	Klebsiella_pneumoniae	opera_contig_473_2-18762	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151717_84458-89488.1	6285	opera_contig_151717	5030	10	Polyketide	deepbgc	0.65106	Isolate	Klebsiella_pneumoniae	opera_contig_151717_84458-89488	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151824_2751-9778.1	15312	opera_contig_151824	7027	9	Other	deepbgc	0.76064	Isolate	Klebsiella_pneumoniae	opera_contig_151824_2751-9778	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151793_4701-9195.1	14751	opera_contig_151793	4494	4	Other	deepbgc	0.52599	Isolate	Klebsiella_pneumoniae	opera_contig_151793_4701-9195	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151809_1-3525.1	9654	opera_contig_151809	3524	4	Saccharide	deepbgc	0.57841	Isolate	Klebsiella_pneumoniae	opera_contig_151809_1-3525	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_693_2-6422.1	13791	opera_contig_693	6420	7	Saccharide	deepbgc	0.68566	Isolate	Klebsiella_pneumoniae	opera_contig_693_2-6422	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151784_11678-18443.1	6288	opera_contig_151784	6765	9	Polyketide	deepbgc	0.72778	Isolate	Klebsiella_pneumoniae	opera_contig_151784_11678-18443	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_2125_614-4202.1	6898	opera_contig_2125	3588	4	Polyketide	deepbgc	0.57954	Isolate	Klebsiella_pneumoniae	opera_contig_2125_614-4202	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151828_76-9768.1	6292	opera_contig_151828	9692	11	Polyketide	deepbgc	0.74663	Isolate	Klebsiella_pneumoniae	opera_contig_151828_76-9768	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151724_45878-48758.1	14750	opera_contig_151724	2880	2	Other	deepbgc	0.56563	Isolate	Klebsiella_pneumoniae	opera_contig_151724_45878-48758	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151820_4312-6659.1	6291	opera_contig_151820	2347	2	Polyketide	deepbgc	0.57668	Isolate	Klebsiella_pneumoniae	opera_contig_151820_4312-6659	FALSE	FALSE	TRUE
TLL02_bin.23	TLL02_bin.23_c00054_opera_c...region001	5343	opera_contig_2006	4824	3	NRPS	antismash	NA	Isolate	Klebsiella_pneumoniae	TLL02_bin.23_c00054_opera_c...region001	TRUE	FALSE	FALSE
TLL02_bin.23	opera_contig_2087_128-3282.1	6857	opera_contig_2087	3154	4	Polyketide	deepbgc	0.6404	Isolate	Klebsiella_pneumoniae	opera_contig_2087_128-3282	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151802_279-15270.1	6290	opera_contig_151802	14991	17	Polyketide	deepbgc	0.94863	Isolate	Klebsiella_pneumoniae	opera_contig_151802_279-15270	TRUE	FALSE	FALSE
TLL02_bin.23	opera_contig_499_295-16387.1	4563	opera_contig_499	16092	22	RiPP	deepbgc	0.72049	Isolate	Klebsiella_pneumoniae	opera_contig_499_295-16387	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_2819_525-3779.1	7390	opera_contig_2819	3254	5	Polyketide	deepbgc	0.63762	Isolate	Klebsiella_pneumoniae	opera_contig_2819_525-3779	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151830_2265-8161.1	6293	opera_contig_151830	5896	7	Polyketide	deepbgc	0.5492	Isolate	Klebsiella_pneumoniae	opera_contig_151830_2265-8161	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_1175_474-7429.1	14694	opera_contig_1175	6955	6	Other	deepbgc	0.87392	Isolate	Klebsiella_pneumoniae	opera_contig_1175_474-7429	FALSE	FALSE	TRUE
TLL02_bin.23	opera_contig_151780_13864-19780.1	6287	opera_contig_151780	5916	9	Polyketide	deepbgc	0.6447	Isolate	Klebsiella_pneumoniae	opera_contig_151780_13864-19780	FALSE	FALSE	TRUE
TLL02_bin.28	opera_contig_151914_11047-25279.1	9656	opera_contig_151914	14232	24	Saccharide	deepbgc	0.76417	Isolate	Streptococcus_salivarius	opera_contig_151914_11047-25279	FALSE	FALSE	TRUE
TLL02_bin.28	TLL02_bin.28_c00015_opera_c...region001	10	opera_contig_1214	5286	7	bacteriocin	antismash	NA	Isolate	Streptococcus_salivarius	TLL02_bin.28_c00015_opera_c...region001	FALSE	FALSE	TRUE
TLL02_bin.28	opera_contig_151920_350-12360.1	9657	opera_contig_151920	12010	15	Saccharide	deepbgc	0.9155	Isolate	Streptococcus_salivarius	opera_contig_151920_350-12360	FALSE	FALSE	TRUE
TLL02_bin.28	opera_contig_151939_856-10761.1	5541	opera_contig_151939	9905	10	NRP	deepbgc	0.87294	Isolate	Streptococcus_salivarius	opera_contig_151939_856-10761	FALSE	FALSE	TRUE
TLL02_bin.3	opera_contig_152949_163078-181769.1	9709	opera_contig_152949	18691	19	Saccharide	deepbgc	0.89253	Isolate	Lachnospira_rogosae	opera_contig_152949_163078-181769	FALSE	FALSE	TRUE
TLL02_bin.3	opera_contig_152945_233660-273857.1	9910	opera_contig_152945	40197	34	Saccharide	deepbgc	0.95749	Isolate	Lachnospira_rogosae	opera_contig_152945_233660-273857	FALSE	FALSE	TRUE
TLL02_bin.30	TLL02_bin.30_c00228_opera_c...region001	472	opera_contig_151145	4886	5	sactipeptide	antismash	NA	MAG	TF01-11_sp000436755	TLL02_bin.30_c00228_opera_c...region001	TRUE	FALSE	FALSE
TLL02_bin.30	opera_contig_2205_861-4413.1	11294	opera_contig_2205	3552	3	Saccharide	deepbgc	0.87573	MAG	TF01-11_sp000436755	opera_contig_2205_861-4413	FALSE	FALSE	TRUE
TLL02_bin.30	opera_contig_628_97-4835.1	4785	opera_contig_628	4738	6	RiPP	deepbgc	0.64638	MAG	TF01-11_sp000436755	opera_contig_628_97-4835	FALSE	FALSE	TRUE
TLL02_bin.30	opera_contig_3948_2-2607.1	13091	opera_contig_3948	2605	4	Saccharide	deepbgc	0.7849	MAG	TF01-11_sp000436755	opera_contig_3948_2-2607	FALSE	FALSE	TRUE
TLL02_bin.30	opera_contig_4011_0-2566.1	4347	opera_contig_4011	2566	2	RiPP	deepbgc	0.6801	MAG	TF01-11_sp000436755	opera_contig_4011_0-2566	FALSE	FALSE	TRUE
TLL02_bin.30	opera_contig_151103_0-6891.1	1538	opera_contig_151103	6891	9	RiPP	deepbgc	0.83172	MAG	TF01-11_sp000436755	opera_contig_151103_0-6891	FALSE	FALSE	TRUE
TLL02_bin.30	opera_contig_151067_7460-11002.1	6392	opera_contig_151067	3542	4	Polyketide	deepbgc	0.66166	MAG	TF01-11_sp000436755	opera_contig_151067_7460-11002	FALSE	FALSE	TRUE
TLL02_bin.48	opera_contig_152120_1-42903.1	9667	opera_contig_152120	42902	41	Saccharide	deepbgc	0.84409	Isolate	Parabacteroides_distasonis	opera_contig_152120_1-42903	FALSE	FALSE	TRUE
TLL02_bin.48	opera_contig_152797_4700-7464.1	1587	opera_contig_152797	2764	2	RiPP	deepbgc	0.5253	Isolate	Parabacteroides_distasonis	opera_contig_152797_4700-7464	FALSE	FALSE	TRUE
TLL02_bin.48	opera_contig_2021_1534-4436.1	11005	opera_contig_2021	2902	3	Saccharide	deepbgc	0.72406	Isolate	Parabacteroides_distasonis	opera_contig_2021_1534-4436	FALSE	FALSE	TRUE
TLL02_bin.48	opera_contig_152174_6669-8823.1	1558	opera_contig_152174	2154	3	RiPP	deepbgc	0.60057	Isolate	Parabacteroides_distasonis	opera_contig_152174_6669-8823	FALSE	FALSE	TRUE
TLL02_bin.48	opera_contig_462_12033-20626.1	13320	opera_contig_462	8593	14	Saccharide	deepbgc	0.88448	Isolate	Parabacteroides_distasonis	opera_contig_462_12033-20626	FALSE	FALSE	TRUE
TLL02_bin.5	opera_contig_150578_955111-960867.1	12678	opera_contig_150578	5756	4	Saccharide	deepbgc	0.67515	Isolate	Anaerostipes_hadrus	opera_contig_150578_955111-960867	FALSE	FALSE	TRUE
TLL02_bin.5	opera_contig_150581_305842-325105.1	9622	opera_contig_150581	19263	18	Saccharide	deepbgc	0.91919	Isolate	Anaerostipes_hadrus	opera_contig_150581_305842-325105	FALSE	FALSE	TRUE
TLL02_bin.56	TLL02_bin.56_c00041_opera_c...region001	286	opera_contig_150639	20165	12	lassopeptide	antismash	NA	MAG	Blautia_A_sp900066165	TLL02_bin.56_c00041_opera_c...region001	FALSE	FALSE	TRUE
TLL02_bin.56	opera_contig_150637_214902-240399.1	9624	opera_contig_150637	25497	28	Saccharide	deepbgc	0.74009	MAG	Blautia_A_sp900066165	opera_contig_150637_214902-240399	FALSE	FALSE	TRUE
TLL02_bin.56	opera_contig_150642_156870-172594.1	9625	opera_contig_150642	15724	17	Saccharide	deepbgc	0.92565	MAG	Blautia_A_sp900066165	opera_contig_150642_156870-172594	FALSE	FALSE	TRUE
TLL02_bin.56	TLL02_bin.56_c00043_opera_c...region001	11	opera_contig_150641	20165	14	lassopeptide	antismash	NA	MAG	Blautia_A_sp900066165	TLL02_bin.56_c00043_opera_c...region001	TRUE	TRUE	FALSE
TLL02_bin.56	opera_contig_150646_110352-134918.1	9626	opera_contig_150646	24566	29	Saccharide	deepbgc	0.909	MAG	Blautia_A_sp900066165	opera_contig_150646_110352-134918	FALSE	FALSE	TRUE
TLL02_bin.58	opera_contig_152881_2-33221.1	14008	opera_contig_152881	33219	31	Saccharide	deepbgc	0.9538	Isolate	Tyzzerella_nexilis	opera_contig_152881_2-33221	FALSE	FALSE	TRUE
TLL02_bin.58	opera_contig_152902_35098-46651.1	9707	opera_contig_152902	11553	12	Saccharide	deepbgc	0.72929	Isolate	Tyzzerella_nexilis	opera_contig_152902_35098-46651	FALSE	FALSE	TRUE
TLL02_bin.58	opera_contig_152922_6345-11502.1	1595	opera_contig_152922	5157	6	RiPP	deepbgc	0.58996	Isolate	Tyzzerella_nexilis	opera_contig_152922_6345-11502	FALSE	FALSE	TRUE
TLL02_bin.59	opera_contig_152349_798-15647.1	1570	opera_contig_152349	14849	14	RiPP	deepbgc	0.82264	Isolate	Enorma_massiliensis	opera_contig_152349_798-15647	FALSE	FALSE	TRUE
TLL02_bin.59	opera_contig_120_1-21539.1	8930	opera_contig_120	21538	26	Saccharide	deepbgc	0.91724000000000006	Isolate	Enorma_massiliensis	opera_contig_120_1-21539	FALSE	FALSE	TRUE
TLL02_bin.59	opera_contig_152353_17122-22086.1	1571	opera_contig_152353	4964	4	RiPP	deepbgc	0.55161	Isolate	Enorma_massiliensis	opera_contig_152353_17122-22086	FALSE	FALSE	TRUE
TLL02_bin.59	opera_contig_152377_680-13482.1	9684	opera_contig_152377	12802	11	Saccharide	deepbgc	0.86833	Isolate	Enorma_massiliensis	opera_contig_152377_680-13482	FALSE	FALSE	TRUE
TLL02_bin.59	opera_contig_152417_1-5446.1	14757	opera_contig_152417	5445	5	Other	deepbgc	0.51866	Isolate	Enorma_massiliensis	opera_contig_152417_1-5446	FALSE	FALSE	TRUE
TLL02_bin.59	opera_contig_2155_2-4466.1	11223	opera_contig_2155	4464	6	Saccharide	deepbgc	0.91218	Isolate	Enorma_massiliensis	opera_contig_2155_2-4466	FALSE	FALSE	TRUE
TLL02_bin.61	opera_contig_152522_3472-7070.1	1578	opera_contig_152522	3598	2	RiPP	deepbgc	0.54458	Isolate	Eggerthella_lenta	opera_contig_152522_3472-7070	FALSE	FALSE	TRUE
TLL02_bin.61	opera_contig_2444_0-4018.1	7160	opera_contig_2444	4018	3	Polyketide	deepbgc	0.78515	Isolate	Eggerthella_lenta	opera_contig_2444_0-4018	FALSE	FALSE	TRUE
TLL02_bin.61	opera_contig_1645_2939-5692.1	2014	opera_contig_1645	2753	3	RiPP	deepbgc	0.63037	Isolate	Eggerthella_lenta	opera_contig_1645_2939-5692	FALSE	FALSE	TRUE
TLL02_bin.61	opera_contig_3161_239-2567.1	7546	opera_contig_3161	2328	2	Polyketide	deepbgc	0.59045	Isolate	Eggerthella_lenta	opera_contig_3161_239-2567	FALSE	FALSE	TRUE
TLL02_bin.61	opera_contig_152527_693-7332.1	1579	opera_contig_152527	6639	6	RiPP	deepbgc	0.60693	Isolate	Eggerthella_lenta	opera_contig_152527_693-7332	FALSE	FALSE	TRUE
TLL02_bin.63	opera_contig_153488_679727-696882.1	9727	opera_contig_153488	17155	21	Saccharide	deepbgc	0.86634	MAG	Blautia_A_sp900066335	opera_contig_153488_679727-696882	FALSE	FALSE	TRUE
TLL02_bin.63	TLL02_bin.63_c00005_opera_c...region002	12	opera_contig_153487	20165	16	lassopeptide	antismash	NA	MAG	Blautia_A_sp900066335	TLL02_bin.63_c00005_opera_c...region002	FALSE	FALSE	TRUE
TLL02_bin.63	TLL02_bin.63_c00008_opera_c...region001	15	opera_contig_153491	18784	16	lassopeptide	antismash	NA	MAG	Blautia_A_sp900066335	TLL02_bin.63_c00008_opera_c...region001	TRUE	FALSE	FALSE
TLL02_bin.63	TLL02_bin.63_c00006_opera_c...region002	14	opera_contig_153488	19168	16	lassopeptide	antismash	NA	MAG	Blautia_A_sp900066335	TLL02_bin.63_c00006_opera_c...region002	FALSE	FALSE	TRUE
TLL02_bin.66	opera_contig_153524_24405-28908.1	14746	opera_contig_153524	4503	6	Other	deepbgc	0.54409	Isolate	Faecalibacterium_prausnitzii_G	opera_contig_153524_24405-28908	FALSE	FALSE	TRUE
TLL02_bin.68	opera_contig_256_11792-18919.1	3414	opera_contig_256	7127	5	RiPP	deepbgc	0.6084	Novel	NS_184	opera_contig_256_11792-18919	FALSE	FALSE	TRUE
TLL02_bin.68	opera_contig_8_75349-95502.1	13077	opera_contig_8	20153	15	Saccharide	deepbgc	0.89657	Novel	NS_184	opera_contig_8_75349-95502	FALSE	FALSE	TRUE
TLL02_bin.71	opera_contig_153554_1128790-1147997.1	9729	opera_contig_153554	19207	20	Saccharide	deepbgc	0.88178	Isolate	Megamonas_funiformis	opera_contig_153554_1128790-1147997	FALSE	FALSE	TRUE
TLL02_bin.71	opera_contig_153555_456906-469253.1	10491	opera_contig_153555	12347	10	Saccharide	deepbgc	0.7849	Isolate	Megamonas_funiformis	opera_contig_153555_456906-469253	FALSE	FALSE	TRUE
TLL02_bin.71	TLL02_bin.71_c00002_opera_c...region002	16	opera_contig_153554	10291	13	bacteriocin	antismash	NA	Isolate	Megamonas_funiformis	TLL02_bin.71_c00002_opera_c...region002	FALSE	FALSE	TRUE
TLL02_bin.76	opera_contig_152876_509845-527922.1	1591	opera_contig_152876	18077	19	RiPP	deepbgc	0.84478	MAG	CAG-217_sp000436335	opera_contig_152876_509845-527922	FALSE	FALSE	TRUE
TLL02_bin.76	TLL02_bin.76_c00002_opera_c...region001	17	opera_contig_152876	21350	18	sactipeptide	antismash	NA	MAG	CAG-217_sp000436335	TLL02_bin.76_c00002_opera_c...region001	TRUE	FALSE	FALSE
TLL02_bin.78	TLL02_bin.78_c00010_opera_c...region001	309	opera_contig_150518	20144	15	sactipeptide	antismash	NA	Isolate	Faecalicatena_gnavus	TLL02_bin.78_c00010_opera_c...region001	FALSE	TRUE	FALSE
TLL02_bin.80	TLL02_bin.80_opera_contig_271.region001	18	opera_contig_271	26145	43	bacteriocin	antismash	NA	Isolate	Streptococcus_lutetiensis	TLL02_bin.80_opera_contig_271.region001	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_152988_20137-25506.1	1601	opera_contig_152988	5369	7	RiPP	deepbgc	0.63863	Isolate	Streptococcus_lutetiensis	opera_contig_152988_20137-25506	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_151919_8330-18278.1	6294	opera_contig_151919	9948	26	Polyketide	deepbgc	0.86978	Isolate	Streptococcus_lutetiensis	opera_contig_151919_8330-18278	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_152989_11448-18688.1	1602	opera_contig_152989	7240	12	RiPP	deepbgc	0.59129	Isolate	Streptococcus_lutetiensis	opera_contig_152989_11448-18688	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_1418_3033-12088.1	1386	opera_contig_1418	9055	12	RiPP	deepbgc	0.63913	Isolate	Streptococcus_lutetiensis	opera_contig_1418_3033-12088	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_152984_13431-18971.1	1600	opera_contig_152984	5540	13	RiPP	deepbgc	0.76633	Isolate	Streptococcus_lutetiensis	opera_contig_152984_13431-18971	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_153006_1-9655.1	6313	opera_contig_153006	9654	15	Polyketide	deepbgc	0.76015	Isolate	Streptococcus_lutetiensis	opera_contig_153006_1-9655	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_152990_11533-20663.1	6312	opera_contig_152990	9130	10	Polyketide	deepbgc	0.57989	Isolate	Streptococcus_lutetiensis	opera_contig_152990_11533-20663	FALSE	FALSE	TRUE
TLL02_bin.80	opera_contig_152995_20907-24840.1	1604	opera_contig_152995	3933	6	RiPP	deepbgc	0.61343	Isolate	Streptococcus_lutetiensis	opera_contig_152995_20907-24840	FALSE	FALSE	TRUE
TLL02_bin.83	opera_contig_153098_321648-326583.1	9714	opera_contig_153098	4935	5	Saccharide	deepbgc	0.63505	Isolate	Bacteroides_stercoris	opera_contig_153098_321648-326583	FALSE	FALSE	TRUE
TLL02_bin.83	opera_contig_81_52397-57503.1	8294	opera_contig_81	5106	6	Polyketide	deepbgc	0.5991	Isolate	Bacteroides_stercoris	opera_contig_81_52397-57503	FALSE	FALSE	TRUE
TLL03_bin.1	TLL03_bin.1_c00001_opera_c...region001	19	opera_contig_213305	20141	10	lassopeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_H	TLL03_bin.1_c00001_opera_c...region001	FALSE	FALSE	TRUE
TLL03_bin.1	opera_contig_213307_190146-206037.1	2795	opera_contig_213307	15891	18	RiPP	deepbgc	0.836	Isolate	Faecalibacterium_prausnitzii_H	opera_contig_213307_190146-206037	FALSE	FALSE	TRUE
TLL03_bin.1	TLL03_bin.1_c00004_opera_c...region001	20	opera_contig_213308	20147	20	sactipeptide	antismash	NA	Isolate	Faecalibacterium_prausnitzii_H	TLL03_bin.1_c00004_opera_c...region001	TRUE	TRUE	FALSE
TLL03_bin.1	opera_contig_213305_106708-127436.1	11186	opera_contig_213305	20728	18	Saccharide	deepbgc	0.81803	Isolate	Faecalibacterium_prausnitzii_H	opera_contig_213305_106708-127436	TRUE	FALSE	FALSE
TLL03_bin.1	opera_contig_213307_335971-353421.1	11187	opera_contig_213307	17450	15	Saccharide	deepbgc	0.83621	Isolate	Faecalibacterium_prausnitzii_H	opera_contig_213307_335971-353421	FALSE	FALSE	TRUE
TLL03_bin.101	opera_contig_209634_652-22759.1	11077	opera_contig_209634	22107	23	Saccharide	deepbgc	0.96954	Isolate	Roseburia_hominis	opera_contig_209634_652-22759	FALSE	FALSE	TRUE
TLL03_bin.101	TLL03_bin.101_c00008_opera_c...region001	316	opera_contig_209631	20141	19	sactipeptide	antismash	NA	Isolate	Roseburia_hominis	TLL03_bin.101_c00008_opera_c...region001	TRUE	TRUE	FALSE
TLL03_bin.102	opera_contig_213212_440-12431.1	11183	opera_contig_213212	11991	9	Saccharide	deepbgc	0.9758	Isolate	Alistipes_A_indistinctus	opera_contig_213212_440-12431	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_3192_558-4882.1	12656	opera_contig_3192	4324	5	Saccharide	deepbgc	0.97205	Isolate	Alistipes_A_indistinctus	opera_contig_3192_558-4882	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_213153_2-6875.1	2794	opera_contig_213153	6873	7	RiPP	deepbgc	0.65406	Isolate	Alistipes_A_indistinctus	opera_contig_213153_2-6875	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_213229_1-6819.1	11184	opera_contig_213229	6818	6	Saccharide	deepbgc	0.81581	Isolate	Alistipes_A_indistinctus	opera_contig_213229_1-6819	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_213189_18553-23179.1	6907	opera_contig_213189	4626	6	Polyketide	deepbgc	0.57217	Isolate	Alistipes_A_indistinctus	opera_contig_213189_18553-23179	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_1878_1-9268.1	10676	opera_contig_1878	9267	13	Saccharide	deepbgc	0.99137	Isolate	Alistipes_A_indistinctus	opera_contig_1878_1-9268	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_213169_23636-30251.1	6906	opera_contig_213169	6615	10	Polyketide	deepbgc	0.65989	Isolate	Alistipes_A_indistinctus	opera_contig_213169_23636-30251	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_1080_73-13866.1	724	opera_contig_1080	13793	17	RiPP	deepbgc	0.67162	Isolate	Alistipes_A_indistinctus	opera_contig_1080_73-13866	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_211162_2-11216.1	15989	opera_contig_211162	11214	15	Polyketide-Terpene	deepbgc	0.68453	Isolate	Alistipes_A_indistinctus	opera_contig_211162_2-11216	FALSE	FALSE	TRUE
TLL03_bin.102	opera_contig_213169_8307-16744.1	15990	opera_contig_213169	8437	9	Polyketide-Terpene	deepbgc	0.59088	Isolate	Alistipes_A_indistinctus	opera_contig_213169_8307-16744	FALSE	FALSE	TRUE
TLL03_bin.104	opera_contig_212235_128962-133417.1	2774	opera_contig_212235	4455	7	RiPP	deepbgc	0.58822	Isolate	Clostridium_A_leptum	opera_contig_212235_128962-133417	FALSE	FALSE	TRUE
TLL03_bin.104	opera_contig_212231_232048-234052.1	6893	opera_contig_212231	2004	2	Polyketide	deepbgc	0.57797	Isolate	Clostridium_A_leptum	opera_contig_212231_232048-234052	TRUE	FALSE	FALSE
TLL03_bin.11	opera_contig_4_74091-105510.1	14106	opera_contig_4	31419	25	Saccharide	deepbgc	0.89775	MAG	Eggerthellaceae_SGB_14773	opera_contig_4_74091-105510	FALSE	FALSE	TRUE
TLL03_bin.110	opera_contig_209977_335109-348224.1	2719	opera_contig_209977	13115	16	RiPP	deepbgc	0.85494	Isolate	Agathobacter_rectale	opera_contig_209977_335109-348224	FALSE	FALSE	TRUE
TLL03_bin.110	opera_contig_209976_212264-231101.1	11091	opera_contig_209976	18837	15	Saccharide	deepbgc	0.72588	Isolate	Agathobacter_rectale	opera_contig_209976_212264-231101	FALSE	FALSE	TRUE
TLL03_bin.117	opera_contig_210602_351786-359980.1	11216	opera_contig_210602	8194	8	Saccharide	deepbgc	0.66877	Isolate	Fusicatenibacter_saccharivorans	opera_contig_210602_351786-359980	FALSE	FALSE	TRUE
TLL03_bin.117	opera_contig_210601_101068-106113.1	2741	opera_contig_210601	5045	4	RiPP	deepbgc	0.66188	Isolate	Fusicatenibacter_saccharivorans	opera_contig_210601_101068-106113	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_212295_30522-39293.1	15106	opera_contig_212295	8771	14	Other	deepbgc	0.85472	Isolate	Eubacterium_I_ramulus_A	opera_contig_212295_30522-39293	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_1199_6191-12775.1	1001	opera_contig_1199	6584	9	RiPP	deepbgc	0.54774	Isolate	Eubacterium_I_ramulus_A	opera_contig_1199_6191-12775	TRUE	FALSE	FALSE
TLL03_bin.118	opera_contig_3865_0-4292.1	4314	opera_contig_3865	4292	5	RiPP	deepbgc	0.63155	Isolate	Eubacterium_I_ramulus_A	opera_contig_3865_0-4292	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_210623_59811-62059.1	15097	opera_contig_210623	2248	3	Other	deepbgc	0.65821	Isolate	Eubacterium_I_ramulus_A	opera_contig_210623_59811-62059	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_3891_1-6676.1	13072	opera_contig_3891	6675	6	Saccharide	deepbgc	0.64352	Isolate	Eubacterium_I_ramulus_A	opera_contig_3891_1-6676	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_210624_1-3069.1	2743	opera_contig_210624	3068	7	RiPP	deepbgc	0.70215	Isolate	Eubacterium_I_ramulus_A	opera_contig_210624_1-3069	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_4315_1-4480.1	7865	opera_contig_4315	4479	7	Polyketide	deepbgc	0.71431	Isolate	Eubacterium_I_ramulus_A	opera_contig_4315_1-4480	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_210705_2-5296.1	15098	opera_contig_210705	5294	9	Other	deepbgc	0.86199	Isolate	Eubacterium_I_ramulus_A	opera_contig_210705_2-5296	FALSE	FALSE	TRUE
TLL03_bin.118	opera_contig_2428_2691-6928.1	7148	opera_contig_2428	4237	4	Polyketide	deepbgc	0.68177	Isolate	Eubacterium_I_ramulus_A	opera_contig_2428_2691-6928	FALSE	FALSE	TRUE
